mes,nom_usina,cod_razaorestricao,curtailment_mwh,generation_mwh,pct_curtailment,last_instante
2025-01,CONJ. CAMPO LARGO 2,REL,6059.731,8545.959,0.7090755993563741,2025-01-31 17:30:00
2025-01,CONJ. CANUDOS I,ENE,72.3875,1041.0355,0.06953413212133497,2025-01-26 14:30:00
2025-01,CONJ. CANUDOS I,NAN,0.0,21892.198,0.0,2025-01-31 23:30:00
2025-01,CONJ. CANUDOS I,REL,67.824,230.2045,0.2946249964705295,2025-01-31 16:00:00
2025-01,CONJ. CARNAÚBAS,CNF,120.292,1952.6475,0.061604565084071757,2025-01-31 20:00:00
2025-01,CONJ. CARNAÚBAS,ENE,1404.466,3093.6335,0.4539859036307953,2025-01-26 14:30:00
2025-01,CONJ. CARNAÚBAS,NAN,0.0,12945.0335,0.0,2025-01-31 23:30:00
2025-01,CONJ. CARNAÚBAS,REL,208.4365,497.5855,0.41889584805023455,2025-01-25 18:00:00
2025-01,CONJ. CASA NOVA,ENE,268.503,1090.852,0.2461406313597078,2025-01-26 16:30:00
2025-01,CONJ. CASA NOVA,NAN,0.0,3396.505,0.0,2025-01-31 23:30:00
2025-01,CONJ. CASA NOVA,REL,183.612,190.3705,0.9644981759253666,2025-01-31 17:00:00
2025-01,CONJ. CERRO CHATO,ENE,145.7425,727.3785,0.20036679665401164,2025-01-26 14:00:00
2025-01,CONJ. CERRO CHATO,NAN,0.0,24478.7825,0.0,2025-01-31 23:30:00
2025-01,CONJ. CHAFARIZ NORTE,ENE,741.673,3038.8894999999998,0.24406053592932553,2025-01-26 16:30:00
2025-01,CONJ. CHAFARIZ NORTE,NAN,0.0,17442.8405,0.0,2025-01-31 23:30:00
2025-01,CONJ. CHAFARIZ NORTE,REL,1090.6779999999999,1999.458,0.545486826930098,2025-01-31 21:30:00
2025-01,CONJ. CHAFARIZ SUL I,ENE,0.42400000000000126,1020.6305,0.000415429482070153,2025-01-26 16:30:00
